StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
1457;60200534;Hochsatzengasse;Wien;49000001;16.2778323;48.1979915
1458;60200358;Baumgarten;Wien;49000001;16.2722987;48.1989555
1459;60200107;Rettichgasse;Wien;49000001;16.2623184;48.2016080
1460;60201116;Rosentalgasse;Wien;49000001;16.2611056;48.2021349
1461;60200184;Hütteldorf, Bujattigasse;Wien;49000001;16.2559493;48.2026558
1462;60200184;Hütteldorf, Bujattigasse;Wien;49000001;16.2553474;48.2029132
1463;60201734;Satzberggasse;Wien;49000001;16.2589766;48.2018475
1464;60200107;Rettichgasse;Wien;49000001;16.2623094;48.2015421
1465;60200358;Baumgarten;Wien;49000001;16.2712386;48.1990633
1466;60200534;Hochsatzengasse;Wien;49000001;16.2770507;48.1979915
1467;60201438;Waidhausenstraße;Wien;49000001;16.2802398;48.1975604
1468;60201014;Seckendorfstraße;Wien;49000001;16.2867885;48.1968418
1469;60200472;Lützowgasse;Wien;49000001;16.2946128;48.1971831
1470;60200780;Leyserstraße;Wien;49000001;16.3018802;48.1979915
1471;60200166;Breitensee S;Wien;49000001;16.3064616;48.1988238
1472;60201035;Hütteldorfer Straße U;Wien;49000001;16.3118335;48.1989555
1473;60200606;Johnstraße U;Wien;49000001;16.3194782;48.1990214
1474;60200556;Huglgasse;Wien;49000001;16.3251915;48.1978179
1475;60201200;Schweglerstraße U;Wien;49000001;16.3290183;48.1984645
1476;60200458;Beingasse;Wien;49000001;16.3318570;48.1992489
1477;60201413;Urban-Loritz-Platz;Wien;49000001;16.3376780;48.2013865
1478;60200646;Westbahnstraße, Kaiserstraße;Wien;49000001;16.3401843;48.2017876
1479;60201533;Westbahnstraße, Zieglergasse;Wien;49000001;16.3446579;48.2017996
1480;60201088;Siebensterngasse;Wien;49000001;16.3487094;48.2017457
1481;60201325;Stiftgasse;Wien;49000001;16.3542250;48.2023444
1482;60201430;Volkstheater U;Wien;49000001;16.3573601;48.2048291
1483;60200929;Ungargasse, Neulinggasse;Wien;49000001;16.3878130;48.1990274
1484;60201548;Ziehrerplatz;Wien;49000001;16.3918375;48.1991711
1485;60201041;Rasumofskygasse;Wien;49000001;16.3949187;48.2053919
1486;60201237;Kirchengasse;Wien;49000001;16.3520870;48.2022427
1487;60201237;Kirchengasse;Wien;49000001;16.3514223;48.2022127
1488;60201548;Ziehrerplatz;Wien;49000001;16.3912266;48.1992250
1489;60200929;Ungargasse, Neulinggasse;Wien;49000001;16.3869506;48.1991052
1490;60200657;Karlsplatz U;Wien;49000001;16.3696940;48.2003387
1491;60201193;Schwarzenbergplatz;Wien;49000001;16.3738622;48.1996441
1492;60200804;Lisztstraße;Wien;49000001;16.3784616;48.1991112
1493;60200044;Am Modenapark;Wien;49000001;16.3827645;48.1990573
1495;60201104;Rochusgasse U;Wien;49000001;16.3921070;48.2020630
1496;60200397;Geusaugasse;Wien;49000001;16.3946312;48.2040927
1497;60201041;Rasumofskygasse;Wien;49000001;16.3937958;48.2055715
1498;60201104;Rochusgasse U;Wien;49000001;16.3906786;48.2027935
1499;60200044;Am Modenapark;Wien;49000001;16.3827645;48.1991531
1500;60200804;Lisztstraße;Wien;49000001;16.3785604;48.1991771
1501;60201193;Schwarzenbergplatz;Wien;49000001;16.3740957;48.2000333
1502;60200657;Karlsplatz U;Wien;49000001;16.3696042;48.2006261
1503;60201199;Schlachthausgasse U;Wien;49000001;16.4067046;48.1944646
1506;60200238;Siebeckstraße;Wien;49000001;16.4348488;48.2413487
1507;60200568;Häußlergasse;Wien;49000001;16.4395919;48.2379325
1508;60200236;Donaustadtstraße;Wien;49000001;16.4439667;48.2334509
1509;60201473;Wiedgasse;Wien;49000001;16.4513329;48.2213206
1510;60200749;Langobardenstraße;Wien;49000001;16.4545758;48.2242832
1512;60200236;Donaustadtstraße;Wien;49000001;16.4449908;48.2333612
1513;60200568;Häußlergasse;Wien;49000001;16.4396728;48.2384889
1514;60200134;Bernoullistraße;Wien;49000001;16.4369778;48.2401522
1516;60200627;Kagran U;Wien;49000001;16.4336540;48.2437956
1518;60200605;Kirsteweg;Wien;49000001;16.4185534;48.1322632
1519;60200685;Klederinger Straße;Wien;49000001;16.4233234;48.1313819
1520;60201410;Unterlaa, Stadtgrenze;Wien;49000001;16.4274647;48.1311361
1521;60200685;Klederinger Straße;Wien;49000001;16.4233594;48.1314778
1522;60200605;Kirsteweg;Wien;49000001;16.4178886;48.1324911
1523;60201409;Unterlaa;Wien;49000001;16.4145648;48.1329107
1524;;Bahnhof Breitensee;;;0;0
1527;60200981;Ottakring S U;Wien;49000001;16.3102255;48.2099896
1528;60200981;Ottakring S U;Wien;49000001;16.3098213;48.2102291
1529;;Wilhelminenspital;;;0;0
1530;60200445;Gutraterplatz;Wien;49000001;16.3093901;48.2081278
1531;60201468;Westbahnhof S U;Wien;49000001;16.3391872;48.1965364
1532;60201306;Staglgasse;Wien;49000001;16.3355939;48.1944346
1533;;Geibelgasse;;;0;0
1534;60201132;Rustengasse;Wien;49000001;16.3276798;48.1914045
1535;60200067;Rudolfsheim, Anschützgasse;Wien;49000001;16.3233679;48.1904523
1536;60201493;Winckelmannstraße;Wien;49000001;16.3206999;48.1900990
1537;60201005;Penzinger Straße;Wien;49000001;16.3157142;48.1902786
1538;60200302;Diesterweggasse;Wien;49000001;16.3067311;48.1937939
1539;60200055;Ameisgasse;Wien;49000001;16.2999218;48.1938418
1540;60200819;Lützowgasse;Wien;49000001;16.2958884;48.1943987
1541;60200442;Gusenleithnergasse;Wien;49000001;16.2903009;48.1946203
1542;60201517;Zehetnergasse;Wien;49000001;16.2863663;48.1946203
1543;60200434;Gruschaplatz;Wien;49000001;16.2831773;48.1953029
1544;60200113;Linzer Straße, Hochsatzengasse;Wien;49000001;16.2774011;48.1966382
1545;60200358;Baumgarten;Wien;49000001;16.2719393;48.1988058
1548;60201566;Westbahnhof S U, Gerstnerstraße;Wien;49000001;16.3381452;48.1954706
1549;60201566;Westbahnhof S U, Gerstnerstraße;Wien;49000001;16.3381991;48.1953628
1550;60201413;Urban-Loritz-Platz;Wien;49000001;16.3377050;48.2012847
1551;60200113;Linzer Straße, Hochsatzengasse;Wien;49000001;16.2766016;48.1969975
1552;60200434;Gruschaplatz;Wien;49000001;16.2831323;48.1952251
1553;60201517;Zehetnergasse;Wien;49000001;16.2859081;48.1945664
1554;60200442;Gusenleithnergasse;Wien;49000001;16.2897260;48.1946143
1555;60200819;Lützowgasse;Wien;49000001;16.2951518;48.1943208
1556;60200055;Ameisgasse;Wien;49000001;16.2990684;48.1939376
1557;60200302;Diesterweggasse;Wien;49000001;16.3055723;48.1937400
1558;60201084;Reinlgasse;Wien;49000001;16.3110699;48.1933088
1559;60200067;Rudolfsheim, Anschützgasse;Wien;49000001;16.3227031;48.1902247
1560;60201132;Rustengasse;Wien;49000001;16.3272845;48.1913147
1561;60200712;Geibelgasse;Wien;49000001;16.3319917;48.1917339
1562;60201306;Staglgasse;Wien;49000001;16.3348663;48.1939017
1564;60200634;Kahlenberg;Wien;49000001;16.3369235;48.2761265
1565;60200426;Grinzinger Allee;Wien;49000001;16.3418552;48.2551610
1566;60201730;Zouvalgasse;Wien;49000001;16.3214994;48.1380006
1567;60201730;Zouvalgasse;Wien;49000001;16.3211131;48.1378447
1568;60200150;Hetmanekgasse;Wien;49000001;16.3165137;48.1370774
1569;60200835;Museumsquartier U;Wien;49000001;16.3624446;48.2027516
1570;60200190;Burgring;Wien;49000001;16.3639448;48.2035718
1571;60200396;Getreidemarkt;Wien;49000001;16.3626153;48.2016499
1572;60200737;Stiegengasse;Wien;49000001;16.3574410;48.1986502
1573;60200662;Haus des Meeres;Wien;49000001;16.3537040;48.1976203
1574;60200293;Esterhazygasse;Wien;49000001;16.3506497;48.1949736
1575;60200175;Brückengasse;Wien;49000001;16.3472631;48.1912368
1576;60201275;Sonnenuhrgasse;Wien;49000001;16.3442537;48.1907457
1577;60200436;Gumpendorfer Straße U;Wien;49000001;16.3374804;48.1904822
1578;60201324;Stiegergasse;Wien;49000001;16.3335188;48.1881825
1579;60200159;Grimmgasse;Wien;49000001;16.3283535;48.1869608
1580;60201459;Weiglgasse;Wien;49000001;16.3216701;48.1868590
1581;60200545;Hollergasse;Wien;49000001;16.3247333;48.1863978
1582;60200067;Rudolfsheim, Anschützgasse;Wien;49000001;16.3225684;48.1901469
1583;60200545;Hollergasse;Wien;49000001;16.3242392;48.1862421
1584;60200159;Grimmgasse;Wien;49000001;16.3283715;48.1868530
1585;60201324;Stiegergasse;Wien;49000001;16.3327822;48.1879490
1586;60200436;Gumpendorfer Straße U;Wien;49000001;16.3374624;48.1903086
1587;60201275;Sonnenuhrgasse;Wien;49000001;16.3436069;48.1907937
1588;60200175;Brückengasse;Wien;49000001;16.3479907;48.1915003
1589;60201719;Siebeneichengasse;Wien;49000001;16.3234847;48.1886557
1590;60200662;Haus des Meeres;Wien;49000001;16.3531830;48.1972849
1591;60200737;Stiegengasse;Wien;49000001;16.3571176;48.1984406
1592;60200396;Getreidemarkt;Wien;49000001;16.3627500;48.2015960
1593;60200529;Hirschengasse;Wien;49000001;16.3490148;48.1930154
1594;60200529;Hirschengasse;Wien;49000001;16.3493022;48.1931711
1595;60201403;Unfallkrankenhaus Meidling;Wien;49000001;16.3444424;48.1735435
1596;60200520;Hietzing U;Wien;49000001;16.3035510;48.1878172
1597;60200233;Dommayergasse;Wien;49000001;16.2988349;48.1865236
1598;60201466;Wenzgasse;Wien;49000001;16.2937145;48.1869967
1599;60200330;Fichtnergasse;Wien;49000001;16.2891960;48.1871524
1600;60201422;Verbindungsbahn;Wien;49000001;16.2824316;48.1873860
1601;;Unter St. Veit, Hummelgasse;;;0;0
1602;60201422;Verbindungsbahn;Wien;49000001;16.2824316;48.1872962
1603;60200330;Fichtnergasse;Wien;49000001;16.2885851;48.1870866
1604;60201466;Wenzgasse;Wien;49000001;16.2932384;48.1869488
1605;60200233;Dommayergasse;Wien;49000001;16.2981701;48.1865356
1606;60201695;Rodaunbrücke;Wien;49000001;16.2678700;48.1388279
1607;60201695;Rodaunbrücke;Wien;49000001;16.2679418;48.1388039
1608;60200937;Niederhofstraße U;Wien;49000001;16.3313449;48.1813487
1609;;Hütteldorfer Straße U (Bedarf);;;0;0
1610;60200520;Hietzing U;Wien;49000001;16.3040900;48.1876316
1611;60200408;Gloriettegasse;Wien;49000001;16.2911184;48.1830078
1612;60201304;Stadlergasse;Wien;49000001;16.2858093;48.1816602
1613;60200589;Jagdschloßgasse;Wien;49000001;16.2837162;48.1772995
1614;60201283;Preyergasse;Wien;49000001;16.2850637;48.1738190
1615;60200539;Hofwiesengasse;Wien;49000001;16.2871478;48.1704582
1616;60200504;Speising, Hermesstraße;Wien;49000001;16.2843271;48.1685770
1617;60201100;Riedelgasse;Wien;49000001;16.2793504;48.1630228
1618;60201255;Sillerplatz;Wien;49000001;16.2762782;48.1595953
1619;60200343;Franz-Asenbauer-Gasse;Wien;49000001;16.2711758;48.1547533
1620;60200854;Maurer Hauptplatz;Wien;49000001;16.2686335;48.1498869
1621;60200855;Maurer Lange Gasse;Wien;49000001;16.2681215;48.1474355
1622;60200070;Anton-Krieger-Gasse;Wien;49000001;16.2703313;48.1430360
1623;60200637;Kaiser-Franz-Josef-Straße;Wien;49000001;16.2667381;48.1361182
1624;60201105;Rodaun;Wien;49000001;16.2623992;48.1332765
1625;60201105;Rodaun;Wien;49000001;16.2631538;48.1324311
1626;60200637;Kaiser-Franz-Josef-Straße;Wien;49000001;16.2668459;48.1356985
1627;60200070;Anton-Krieger-Gasse;Wien;49000001;16.2704391;48.1426224
1628;60200855;Maurer Lange Gasse;Wien;49000001;16.2682293;48.1474355
1629;60200854;Maurer Hauptplatz;Wien;49000001;16.2691545;48.1510976
1630;60200343;Franz-Asenbauer-Gasse;Wien;49000001;16.2713464;48.1547473
1631;60201255;Sillerplatz;Wien;49000001;16.2763680;48.1595594
1632;60201100;Riedelgasse;Wien;49000001;16.2798265;48.1634542
1633;60200504;Speising, Hermesstraße;Wien;49000001;16.2836983;48.1677682
1634;60200539;Hofwiesengasse;Wien;49000001;16.2868154;48.1700748
1635;60201283;Preyergasse;Wien;49000001;16.2851176;48.1739269
1636;60200589;Jagdschloßgasse;Wien;49000001;16.2836803;48.1769281
1637;60201304;Stadlergasse;Wien;49000001;16.2858812;48.1816302
1638;60200408;Gloriettegasse;Wien;49000001;16.2921694;48.1829599
1639;60200233;Dommayergasse;Wien;49000001;16.2982600;48.1861582
1640;60200865;Dörfelstraße;Wien;49000001;16.3355939;48.1757120
1641;60200852;Maurer Berg;Wien;49000001;16.2619860;48.1445825
1642;60201107;Rodauner Straße;Wien;49000001;16.2602972;48.1387679
1643;60200799;Lindauergasse;Wien;49000001;16.2580873;48.1449841
1644;60200661;Kaserngasse;Wien;49000001;16.2592821;48.1492816
1645;60201417;Gebirgsgasse;Wien;49000001;16.2643755;48.1518347
1646;60200854;Maurer Hauptplatz;Wien;49000001;16.2684539;48.1506001
1647;60200655;Karl-Schwed-Gasse;Wien;49000001;16.2769968;48.1494554
1648;60200049;Am Spiegeln;Wien;49000001;16.2819376;48.1523561
1649;60201361;Taglieberstraße;Wien;49000001;16.2842283;48.1500787
1650;60201128;Rudolf-Zeller-Gasse;Wien;49000001;16.2836713;48.1474475
1651;60200094;Bhf. Atzgersdorf S;Wien;49000001;16.2892858;48.1478012
1652;60200093;Atzgersdorf, Kirchenplatz;Wien;49000001;16.2934270;48.1475015
1654;60200774;Leopoldigasse;Wien;49000001;16.2917382;48.1419390
1655;60200247;Dr.-Neumann-Gasse;Wien;49000001;16.2880192;48.1381205
1656;60200788;Liesing S;Wien;49000001;16.2836264;48.1350271
1657;60200694;Knotzenbachgasse;Wien;49000001;16.2936426;48.1453317
1658;60200247;Dr.-Neumann-Gasse;Wien;49000001;16.2883695;48.1383843
1659;60201300;Scheugasse;Wien;49000001;16.3786322;48.1779883
1660;60200788;Liesing S;Wien;49000001;16.2832671;48.1350391
1661;60200247;Dr.-Neumann-Gasse;Wien;49000001;16.2881629;48.1380545
1662;60200774;Leopoldigasse;Wien;49000001;16.2917382;48.1414535
1663;60200174;Brunner Straße, Erlaaer Straße;Wien;49000001;16.2959693;48.1460630
1664;60200694;Bhf. Atzgersdorf S, Knotzenbachgasse;Wien;49000001;16.2936426;48.1453317
1665;60200094;Bhf. Atzgersdorf S;Wien;49000001;16.2883515;48.1477472
1666;60201128;Rudolf-Zeller-Gasse;Wien;49000001;16.2836893;48.1475015
1667;60201361;Taglieberstraße;Wien;49000001;16.2841744;48.1500308
1668;60200049;Am Spiegeln;Wien;49000001;16.2820094;48.1524221
1669;60200655;Karl-Schwed-Gasse;Wien;49000001;16.2772214;48.1495093
1670;60201285;Speisinger Straße;Wien;49000001;16.2692444;48.1505222
1671;60200854;Maurer Hauptplatz;Wien;49000001;16.2684898;48.1507859
1672;60201417;Gebirgsgasse;Wien;49000001;16.2644025;48.1519906
1673;60200661;Kaserngasse;Wien;49000001;16.2590485;48.1490598
1674;60200799;Lindauergasse;Wien;49000001;16.2589677;48.1450200
1675;60201107;Rodauner Straße;Wien;49000001;16.2601355;48.1391875
1676;60200852;Maurer Berg;Wien;49000001;16.2621567;48.1442528
1677;60201127;Rudolf-Waisenhorn-Gasse;Wien;49000001;16.2614560;48.1430240
1678;60200975;Oper, Karlsplatz >;Wien;49000001;16.3690203;48.2023265
1679;60200193;Bärenmühldurchgang;Wien;49000001;16.3665948;48.1996022
1680;60200657;Karlsplatz U;Wien;49000001;16.3689664;48.2013206
1681;60201168;Schleifmühlgasse;Wien;49000001;16.3656875;48.1972370
1682;60201047;Preßgasse;Wien;49000001;16.3633429;48.1952490
1683;60201015;Bhf. Meidling S U;Wien;49000001;16.3319198;48.1751609
1684;60200830;Margaretenplatz;Wien;49000001;16.3578093;48.1910691
1685;60200470;Hans-Mandl-Berufsschule;Wien;49000001;16.3381991;48.1814386
1686;60200104;Bacherplatz;Wien;49000001;16.3566774;48.1883263
1687;60201086;Reinprechtsdorfer Straße / Arbeitergasse;Wien;49000001;16.3535153;48.1867152
1688;60200269;Einsiedlerplatz;Wien;49000001;16.3497155;48.1854156
1689;60200077;Arbeitergasse, Gürtel;Wien;49000001;16.3456191;48.1840740
1690;60201469;Wolfganggasse;Wien;49000001;16.3426098;48.1829599
1691;60200865;Dörfelstraße;Wien;49000001;16.3348034;48.1768083
1692;60200103;Aßmayergasse;Wien;49000001;16.3375253;48.1789408
1693;60200103;Aßmayergasse;Wien;49000001;16.3377050;48.1789827
1694;60200470;Hans-Mandl-Berufsschule;Wien;49000001;16.3383518;48.1813667
1695;60201469;Wolfganggasse;Wien;49000001;16.3421966;48.1827323
1696;60200077;Arbeitergasse, Gürtel;Wien;49000001;16.3457719;48.1839482
1697;60200269;Einsiedlerplatz;Wien;49000001;16.3492394;48.1851520
1698;60201086;Reinprechtsdorfer Straße / Arbeitergasse;Wien;49000001;16.3529763;48.1864158
1699;60200104;Bacherplatz;Wien;49000001;16.3567762;48.1883682
1700;60200690;Klimtgasse;Wien;49000001;16.3010447;48.1728905
1701;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;16.3566415;48.1921710
1702;60200517;Schönbrunner Str. / Kettenbrückengasse;Wien;49000001;16.3611241;48.1950095
1703;60201047;Preßgasse;Wien;49000001;16.3620493;48.1972310
1704;60200193;Bärenmühldurchgang;Wien;49000001;16.3659840;48.1995902
1706;60201262;Bhf. Meidling S U, Eichenstraße;Wien;49000001;16.3343094;48.1749692
1707;60200888;Montecuccoliplatz;Wien;49000001;16.2972359;48.1754904
1709;60201094;Resselgasse;Wien;49000001;16.3676638;48.1987759
1710;60200975;Oper, Karlsplatz U;Wien;49000001;16.3703138;48.2020331
1711;60200996;Paulanergasse;Wien;49000001;16.3671068;48.1961831
1712;60200859;Mayerhofgasse;Wien;49000001;16.3669362;48.1927040
1713;60200604;Johann-Strauß-Gasse;Wien;49000001;16.3664601;48.1906200
1714;60200755;Laurenzgasse;Wien;49000001;16.3629207;48.1858827
1715;60200689;Kliebergasse;Wien;49000001;16.3641244;48.1830917
1716;60200844;Marx-Meidlinger-Straße;Wien;49000001;16.3445232;48.1805880
1717;60200368;Flurschützstraße;Wien;49000001;16.3404628;48.1795338
1718;60200103;Aßmayergasse;Wien;49000001;16.3380374;48.1788809
1719;60200303;Wattmanngasse, Elisabethallee;Wien;49000001;16.2952596;48.1764968
1720;60201477;Wienerbergbrücke;Wien;49000001;16.3278774;48.1724532
1721;60201276;Sonnergasse;Wien;49000001;16.3193883;48.1681336
1722;60200953;Küniglberg, ORF-Zentrum;Wien;49000001;16.2913789;48.1755803
1723;60200511;Hetzendorf S;Wien;49000001;16.3137739;48.1658389
1724;60201174;Schloss Hetzendorf;Wien;49000001;16.3095877;48.1672589
1725;60201114;Rosenhügelstraße;Wien;49000001;16.3020688;48.1690743
1726;60200096;Atzgersdorfer Straße;Wien;49000001;16.2969035;48.1705541
1727;60201453;Wattmanngasse;Wien;49000001;16.2918550;48.1709195
1728;60200539;Hofwiesengasse;Wien;49000001;16.2877766;48.1703324
1729;60200953;Küniglberg, ORF-Zentrum;Wien;49000001;16.2920706;48.1753526
1730;60200710;Klinik Hietzing;Wien;49000001;16.2794492;48.1689365
1731;60201424;Versorgungsheimplatz;Wien;49000001;16.2761165;48.1727707
1732;60201505;Wolkersbergenstraße;Wien;49000001;16.2740683;48.1756402
1733;60200690;Klimtgasse;Wien;49000001;16.3008920;48.1727886
1734;60201974;Bhf. Atzgersdorf S, Knotzenbachgasse;Wien;49000001;16.2875161;48.1465665
1735;60201505;Wolkersbergenstraße;Wien;49000001;16.2742300;48.1751609
1736;60201424;Versorgungsheimplatz;Wien;49000001;16.2757931;48.1730283
1737;60200710;Klinik Hietzing;Wien;49000001;16.2788204;48.1692300
1738;60200504;Hermesstraße;Wien;49000001;16.2834917;48.1680977
1739;60201453;Wattmanngasse;Wien;49000001;16.2910195;48.1708296
1740;60200096;Atzgersdorfer Straße;Wien;49000001;16.2959154;48.1705061
1741;60201114;Rosenhügelstraße;Wien;49000001;16.3020598;48.1689484
1742;60201174;Schloss Hetzendorf;Wien;49000001;16.3086445;48.1672769
1743;60200511;Hetzendorf S;Wien;49000001;16.3138906;48.1656951
1744;60200035;Altmannsdorfer Straße;Wien;49000001;16.3162802;48.1653117
1745;60201276;Sonnergasse;Wien;49000001;16.3189392;48.1675345
1746;60201477;Wienerbergbrücke;Wien;49000001;16.3269791;48.1721716
1747;60201352;Südwestfriedhof 1. Tor;Wien;49000001;16.3033534;48.1621420
1748;60200103;Aßmayergasse;Wien;49000001;16.3378757;48.1784795
1749;60200368;Flurschützstraße;Wien;49000001;16.3396633;48.1792163
1750;60200844;Marx-Meidlinger-Straße;Wien;49000001;16.3439393;48.1803664
1751;60200755;Laurenzgassse;Wien;49000001;16.3630105;48.1858408
1752;60200604;Johann-Strauß-Gasse;Wien;49000001;16.3657504;48.1894222
1753;60200859;Mayerhofgasse;Wien;49000001;16.3670080;48.1927040
1754;60200996;Paulanergasse;Wien;49000001;16.3672146;48.1961772
1755;60201353;Südwestfriedhof 2. und 8. Tor;Wien;49000001;16.3023203;48.1610454
1756;60200657;Karlsplatz U;Wien;49000001;16.3696670;48.2004105
1757;60201238;Siebertgasse;Wien;49000001;16.3456820;48.1808096
1758;60201354;Südwestfriedhof 3. und 7. Tor;Wien;49000001;16.2995086;48.1614229
1759;60201353;Südwestfriedhof 2. und 8. Tor;Wien;49000001;16.3023114;48.1609975
1760;;Hohenbergstraße;;;0;0
1761;60201354;Südwestfriedhof 3. und 7. Tor;Wien;49000001;16.2994817;48.1613271
1762;60200368;Flurschützstraße;Wien;49000001;16.3406245;48.1785035
1763;60201571;Clemens-Holzmeister-Straße;Wien;49000001;16.3477302;48.1686609
1764;60200937;Niederhofstraße U;Wien;49000001;16.3305993;48.1813846
1766;60200863;Meidling Hauptstraße U;Wien;49000001;16.3285961;48.1839182
1767;60201112;Rosasgasse;Wien;49000001;16.3245267;48.1818698
1768;60201028;Pohlgasse;Wien;49000001;16.3239787;48.1789288
1769;60201376;Theergasse;Wien;49000001;16.3227301;48.1749573
1770;60200378;Gatterhölzl;Wien;49000001;16.3195411;48.1757779
1771;60200543;Hohenfelsplatz;Wien;49000001;16.3164419;48.1742324
1772;60201464;Weißenthurngasse;Wien;49000001;16.3144296;48.1749393
1773;60200381;Gaßmannstraße;Wien;49000001;16.3127228;48.1743762
1774;60200416;Graf-Seilern-Gasse;Wien;49000001;16.3087074;48.1711172
1775;60201383;Edelsinnstraße;Wien;49000001;16.3110520;48.1706918
1776;60201174;Schloss Hetzendorf;Wien;49000001;16.3091116;48.1675764
1777;60200037;Am Fasangarten;Wien;49000001;16.3053656;48.1711112
1779;60200841;Marschallplatz;Wien;49000001;16.3035241;48.1656472
1780;60201352;Südwestfriedhof 1. Tor;Wien;49000001;16.3033804;48.1617465
1781;60200841;Marschallplatz;Wien;49000001;16.3036139;48.1656232
1782;60201174;Schloss Hetzendorf;Wien;49000001;16.3093362;48.1676543
1783;60201383;Edelsinnstraße;Wien;49000001;16.3119593;48.1718900
1784;60200381;Gaßmannstraße;Wien;49000001;16.3133876;48.1741785
1785;60201464;Weißenthurngasse;Wien;49000001;16.3146812;48.1747116
1786;60200543;Hohenfelsplatz;Wien;49000001;16.3167563;48.1739988
1787;60201801;Stranitzkygasse;Wien;49000001;16.3179510;48.1760295
1788;60201376;Theergasse;Wien;49000001;16.3226941;48.1748854
1789;60201028;Pohlgasse;Wien;49000001;16.3240686;48.1783897
1790;60201112;Rosasgasse;Wien;49000001;16.3245806;48.1814565
1791;60201118;Rotenmühlgasse;Wien;49000001;16.3239608;48.1837026
1792;60200863;Meidling Hauptstraße U;Wien;49000001;16.3282367;48.1831097
1793;60201572;Graffgasse;Wien;49000001;16.3576835;48.1691761
1794;60200937;Niederhofstraße U;Wien;49000001;16.3330248;48.1811630
1795;60200542;Hohenbergstraße;Wien;49000001;16.3254789;48.1742144
1796;60200368;Flurschützstraße;Wien;49000001;16.3404448;48.1785574
1797;60201403;Unfallkrankenhaus Meidling;Wien;49000001;16.3448825;48.1735555
1798;60200053;Gesundheitszentrum Süd;Wien;49000001;16.3453227;48.1701347
1799;60200888;Montecuccoliplatz;Wien;49000001;16.2973616;48.1749692
1800;;Meidling Hauptstraße U;;;0;0
1801;60201546;Ruckergasse;Wien;49000001;16.3265030;48.1770778
1802;60200542;Hohenbergstraße;Wien;49000001;16.3260898;48.1756042
1803;60200035;Altmannsdorfer Straße;Wien;49000001;16.3165856;48.1652338
1804;60201139;Sagedergasse;Wien;49000001;16.3175019;48.1618724
1805;60200801;Jungnickelweg;Wien;49000001;16.3188853;48.1572643
1806;60201319;Steinsee;Wien;49000001;16.3197477;48.1519127
1807;60200898;Mühlbreiten;Wien;49000001;16.3114023;48.1498569
1808;60201171;Schloss Alterlaa;Wien;49000001;16.3061741;48.1480349
1809;60200613;Josef-Österreicher-Gasse;Wien;49000001;16.3020329;48.1474056
1810;60200174;Brunner Straße, Erlaaer Straße;Wien;49000001;16.2968137;48.1458772
1811;60200092;Atzgersdorf, Friedhof;Wien;49000001;16.2978737;48.1439411
1814;60200576;Liesing, Industriegelände West;Wien;49000001;16.2975323;48.1332585
1815;60200791;Liesing, Friedhof;Wien;49000001;16.2940918;48.1336422
1816;60200790;Liesing, Feuerwache;Wien;49000001;16.2908219;48.1340379
1817;60201228;Pellmannbrücke;Wien;49000001;16.2875970;48.1365378
1818;60200788;Liesing S;Wien;49000001;16.2830066;48.1347873
1819;60201499;Alterlaa U;Wien;49000001;16.3165317;48.1510736
1820;60200037;Am Fasangarten;Wien;49000001;16.3031019;48.1707218
1821;60201228;Pellmannbrücke;Wien;49000001;16.2882258;48.1362081
1822;60200790;Liesing-Feuerwache;Wien;49000001;16.2900404;48.1340319
1823;60200791;Liesing, Friedhof;Wien;49000001;16.2936157;48.1336122
1824;60200576;Liesing, Industriegelände West;Wien;49000001;16.2981791;48.1334503
1825;60200059;An den Steinfeldern;Wien;49000001;16.2985205;48.1371433
1826;60200204;Carlbergergasse;Wien;49000001;16.2971550;48.1411238
1827;60200092;Atzgersdorf, Friedhof;Wien;49000001;16.2979905;48.1434855
1828;60200174;Brunner Straße, Erlaaer Straße;Wien;49000001;16.2980174;48.1462428
1829;60200613;Josef-Österreicher-Gasse;Wien;49000001;16.3015388;48.1472497
1830;60201171;Schloss Alterlaa;Wien;49000001;16.3073240;48.1480649
1831;60200898;Mühlbreiten;Wien;49000001;16.3104771;48.1491737
1832;60200542;Hohenbergstraße;Wien;49000001;16.3262784;48.1741246
1833;60201319;Steinsee;Wien;49000001;16.3205831;48.1523801
1834;60200801;Jungnickelweg;Wien;49000001;16.3193704;48.1567729
1835;60201139;Sagedergasse;Wien;49000001;16.3181037;48.1612312
1836;60200035;Altmannsdorfer Straße;Wien;49000001;16.3168371;48.1654075
1837;60201126;Haschkagasse;Wien;49000001;16.3270240;48.1802945
1838;60201546;Ruckergasse;Wien;49000001;16.3264940;48.1781082
1839;60200261;Eduard-Kittenberger-Gasse;Wien;49000001;16.3026797;48.1367417
1840;60200796;Liesinger-Flur-Gasse;Wien;49000001;16.3062550;48.1365139
1841;;Fa. Perfekta;;;0;0
1842;60201477;Wienerbergbrücke;Wien;49000001;16.3275540;48.1723813
1843;;Sonnergasse;;;0;0
1844;60200174;Brunner Straße / Erlaaer Straße;Wien;49000001;16.2957716;48.1460929
1845;60201572;Graffgasse;Wien;49000001;16.3577195;48.1688286
1847;60201160;Bhf. Meidling S U, Schedifkaplatz;Wien;49000001;16.3297010;48.1731002
1848;60201160;Bhf. Meidling < >, Schedifkaplatz;Wien;49000001;16.3297459;48.1735854
